"year","category","nominee","movie","winner","id"
1989.0,"actress in a supporting role","Julia Roberts","Steel Magnolias","false",824
1990.0,"actress in a leading role","Julia Roberts","Pretty Woman","false",825
2000.0,"actress in a leading role","Julia Roberts","Erin Brockovich","true",826
1997.0,"actress in a supporting role","Julianne Moore","Boogie Nights","false",827
1999.0,"actress in a leading role","Julianne Moore","The End of the Affair","false",828
2002.0,"actress in a leading role","Julianne Moore","Far from Heaven","false",829
2002.0,"actress in a supporting role","Julianne Moore","The Hours","false",830
1964.0,"actress","Julie Andrews","Mary Poppins","true",831
1965.0,"actress","Julie Andrews","The Sound of Music","false",832
1982.0,"actress in a leading role","Julie Andrews","Victor/Victoria","false",833
1965.0,"actress","Julie Christie","Darling","true",834
1971.0,"actress","Julie Christie","McCabe & Mrs. Miller","false",835
1997.0,"actress in a leading role","Julie Christie","Afterglow","false",836
2007.0,"actress in a leading role","Julie Christie","Away from Her","false",837
1952.0,"actress","Julie Harris","The Member of the Wedding","false",838
1983.0,"actress in a leading role","Julie Walters","Educating Rita","false",839
2000.0,"actress in a supporting role","Julie Walters","Billy Elliot","false",840
1996.0,"actress in a supporting role","Juliette Binoche","The English Patient","true",841
2000.0,"actress in a leading role","Juliette Binoche","Chocolat","false",842
1991.0,"actress in a supporting role","Juliette Lewis","Cape Fear","false",843
1979.0,"actor in a supporting role","Justin Henry","Kramer vs. Kramer","false",844
1970.0,"actress in a supporting role","Karen Black","Five Easy Pieces","false",845
1951.0,"actor in a supporting role","Karl Malden","A Streetcar Named Desire","true",846
1954.0,"actor in a supporting role","Karl Malden","On the Waterfront","false",847
2000.0,"actress in a supporting role","Kate Hudson","Almost Famous","false",848
1991.0,"actress in a supporting role","Kate Nelligan","The Prince of Tides","false",849
1995.0,"actress in a supporting role","Kate Winslet","Sense and Sensibility","false",850
1997.0,"actress in a leading role","Kate Winslet","Titanic","false",851
2001.0,"actress in a supporting role","Kate Winslet","Iris","false",852
2004.0,"actress in a leading role","Kate Winslet","Eternal Sunshine of the Spotless Mind","false",853
2006.0,"actress in a leading role","Kate Winslet","Little Children","false",854
2008.0,"actress in a leading role","Kate Winslet","The Reader","true",855
1940.0,"actress","Katharine Hepburn","The Philadelphia Story","false",856
1942.0,"actress","Katharine Hepburn","Woman of the Year","false",857
1951.0,"actress","Katharine Hepburn","The African Queen","false",858
1955.0,"actress","Katharine Hepburn","Summertime","false",859
1956.0,"actress","Katharine Hepburn","The Rainmaker","false",860
1959.0,"actress","Katharine Hepburn","Suddenly, Last Summer","false",861
1962.0,"actress","Katharine Hepburn","Long Day's Journey into Night","false",862
1967.0,"actress","Katharine Hepburn","Guess Who's Coming to Dinner","true",863
1968.0,"actress","Katharine Hepburn","The Lion in Winter","true",864
1981.0,"actress in a leading role","Katharine Hepburn","On Golden Pond","true",865
1967.0,"actress in a supporting role","Katharine Ross","The Graduate","false",866
1995.0,"actress in a supporting role","Kathleen Quinlan","Apollo 13","false",867
1986.0,"actress in a leading role","Kathleen Turner","Peggy Sue Got Married","false",868
1990.0,"actress in a leading role","Kathy Bates","Misery","true",869
1998.0,"actress in a supporting role","Kathy Bates","Primary Colors","false",870
2002.0,"actress in a supporting role","Kathy Bates","About Schmidt","false",871
1943.0,"actress in a supporting role","Katina Paxinou","For Whom the Bell Tolls","true",872
1954.0,"actress in a supporting role","Katy Jurado","Broken Lance","false",873
1968.0,"actress in a supporting role","Kay Medford","Funny Girl","false",874
2005.0,"actress in a leading role","Keira Knightley","Pride & Prejudice","false",875
2003.0,"actress in a leading role","Keisha Castle-Hughes","Whale Rider","false",876
2003.0,"actor in a supporting role","Ken Watanabe","The Last Samurai","false",877
1989.0,"actor in a leading role","Kenneth Branagh","Henry V","false",878
2011.0,"actor in a supporting role","Kenneth Branagh","My Week with Marilyn","false",879
1990.0,"actor in a leading role","Kevin Costner","Dances With Wolves","false",880
1988.0,"actor in a supporting role","Kevin Kline","A Fish Called Wanda","true",881
1951.0,"actor in a supporting role","Kevin McCarthy","Death of a Salesman","false",882
1995.0,"actor in a supporting role","Kevin Spacey","The Usual Suspects","true",883
1999.0,"actor in a leading role","Kevin Spacey","American Beauty","true",884
1997.0,"actress in a supporting role","Kim Basinger","L.A. Confidential","true",885
1951.0,"actress in a supporting role","Kim Hunter","A Streetcar Named Desire","true",886
1964.0,"actress","Kim Stanley","Seance on a Wet Afternoon","false",887
1982.0,"actress in a supporting role","Kim Stanley","Frances","false",888
1949.0,"actor","Kirk Douglas","Champion","false",889
1952.0,"actor","Kirk Douglas","The Bad and the Beautiful","false",890
1956.0,"actor","Kirk Douglas","Lust for Life","false",891
1985.0,"actor in a supporting role","Klaus Maria Brandauer","Out of Africa","false",892
1996.0,"actress in a leading role","Kristin Scott Thomas","The English Patient","false",893
1957.0,"actress","Lana Turner","Peyton Place","false",894
1946.0,"actor","Larry Parks","The Jolson Story","false",895
1991.0,"actress in a leading role","Laura Dern","Rambling Rose","false",896
2000.0,"actress in a leading role","Laura Linney","You Can Count on Me","false",897
2004.0,"actress in a supporting role","Laura Linney","Kinsey","false",898
2007.0,"actress in a leading role","Laura Linney","The Savages","false",899
1996.0,"actress in a supporting role","Lauren Bacall","The Mirror Has Two Faces","false",900
1993.0,"actor in a leading role","Laurence Fishburne","What's Love Got to Do with It","false",901
1959.0,"actor","Laurence Harvey","Room at the Top","false",902
1939.0,"actor","Laurence Olivier","Wuthering Heights","false",903
1940.0,"actor","Laurence Olivier","Rebecca","false",904
1946.0,"actor","Laurence Olivier","Henry V","false",905
1948.0,"actor","Laurence Olivier","Hamlet","true",906
1960.0,"actor","Laurence Olivier","The Entertainer","false",907
1965.0,"actor","Laurence Olivier","Othello","false",908
1972.0,"actor","Laurence Olivier","Sleuth","false",909
1976.0,"actor in a supporting role","Laurence Olivier","Marathon Man","false",910
1978.0,"actor in a leading role","Laurence Olivier","The Boys from Brazil","false",911
1951.0,"actress in a supporting role","Lee Grant","Detective Story","false",912
1970.0,"actress in a supporting role","Lee Grant","The Landlord","false",913
1975.0,"actress in a supporting role","Lee Grant","Shampoo","true",914
1976.0,"actress in a supporting role","Lee Grant","Voyage of the Damned","false",915
1954.0,"actor in a supporting role","Lee J. Cobb","On the Waterfront","false",916
1958.0,"actor in a supporting role","Lee J. Cobb","The Brothers Karamazov","false",917
1965.0,"actor","Lee Marvin","Cat Ballou","true",918
1962.0,"actress","Lee Remick","Days of Wine and Roses","false",919
1974.0,"actor in a supporting role","Lee Strasberg","The Godfather Part II","false",920
1964.0,"actor in a supporting role","Lee Tracy","The Best Man","false",921
1989.0,"actress in a supporting role","Lena Olin","Enemies, A Love Story","false",922
1951.0,"actor in a supporting role","Leo Genn","Quo Vadis","false",923
1971.0,"actor in a supporting role","Leonard Frey","Fiddler on the Roof","false",924
1993.0,"actor in a supporting role","Leonardo DiCaprio","What's Eating Gilbert Grape","false",925
2004.0,"actor in a leading role","Leonardo DiCaprio","The Aviator","false",926
2006.0,"actor in a leading role","Leonardo DiCaprio","Blood Diamond","false",927
1982.0,"actress in a supporting role","Lesley Ann Warren","Victor/Victoria","false",928
1977.0,"actress in a supporting role","Leslie Browne","The Turning Point","false",929
1953.0,"actress","Leslie Caron","Lili","false",930
1963.0,"actress","Leslie Caron","The L-Shaped Room","false",931
1938.0,"actor","Leslie Howard","Pygmalion","false",932
1948.0,"actor","Lew Ayres","Johnny Belinda","false",933
1993.0,"actor in a leading role","Liam Neeson","Schindler's List","false",934
1964.0,"actress in a supporting role","Lila Kedrova","Zorba the Greek","true",935
1963.0,"actress in a supporting role","Lilia Skala","Lilies of the Field","false",936
1946.0,"actress in a supporting role","Lillian Gish","Duel in the Sun","false",937
1975.0,"actress in a supporting role","Lily Tomlin","Nashville","false",938
1973.0,"actress in a supporting role","Linda Blair","The Exorcist","false",939
1983.0,"actress in a supporting role","Linda Hunt","The Year of Living Dangerously","true",940
1984.0,"actress in a supporting role","Lindsay Crouse","Places in the Heart","false",941
1972.0,"actress","Liv Ullmann","The Emigrants","false",942
1976.0,"actress in a leading role","Liv Ullmann","Face to Face","false",943
1969.0,"actress","Liza Minnelli","The Sterile Cuckoo","false",944
1972.0,"actress","Liza Minnelli","Cabaret","true",945
1947.0,"actress","Loretta Young","The Farmer's Daughter","true",946
1949.0,"actress","Loretta Young","Come to the Stable","false",947
1990.0,"actress in a supporting role","Lorraine Bracco","Good Fellas","false",948
1961.0,"actress in a supporting role","Lotte Lenya","The Roman Spring of Mrs. Stone","false",949
1950.0,"actor","Louis Calhern","The Magnificent Yankee","false",950
1982.0,"actor in a supporting role","Louis Gossett, Jr.","An Officer and a Gentleman","true",951
1975.0,"actress","Louise Fletcher","One Flew over the Cuckoo's Nest","true",952
1943.0,"actress in a supporting role","Lucile Watson","Watch on the Rhine","false",953
1936.0,"actress","Luise Rainer","The Great Ziegfeld","true",954
1937.0,"actress","Luise Rainer","The Good Earth","true",955
1968.0,"actress in a supporting role","Lynn Carlin","Faces","false",956
1966.0,"actress","Lynn Redgrave","Georgy Girl","false",957
1998.0,"actress in a supporting role","Lynn Redgrave","Gods and Monsters","false",958
1973.0,"actress in a supporting role","Madeline Kahn","Paper Moon","false",959
1974.0,"actress in a supporting role","Madeline Kahn","Blazing Saddles","false",960
2009.0,"actress in a supporting role","Maggie Gyllenhaal","Crazy Heart","false",961
1953.0,"actress","Maggie McNamara","The Moon Is Blue","false",962
1965.0,"actress in a supporting role","Maggie Smith","Othello","false",963
1969.0,"actress","Maggie Smith","The Prime of Miss Jean Brodie","true",964
1972.0,"actress","Maggie Smith","Travels with My Aunt","false",965
1978.0,"actress in a supporting role","Maggie Smith","California Suite","true",966
1986.0,"actress in a supporting role","Maggie Smith","A Room with a View","false",967
2001.0,"actress in a supporting role","Maggie Smith","Gosford Park","false",968
1966.0,"actor in a supporting role","Mako","The Sand Pebbles","false",969
1962.0,"actor","Marcello Mastroianni","Divorce--Italian Style","false",970
1977.0,"actor in a leading role","Marcello Mastroianni","A Special Day","false",971
1987.0,"actor in a leading role","Marcello Mastroianni","Dark Eyes","false",972
2000.0,"actress in a supporting role","Marcia Gay Harden","Pollock","true",973
2003.0,"actress in a supporting role","Marcia Gay Harden","Mystic River","false",974
1995.0,"actress in a supporting role","Mare Winningham","Georgia","false",975
1985.0,"actress in a supporting role","Margaret Avery","The Color Purple","false",976
1971.0,"actress in a supporting role","Margaret Leighton","The Go-Between","false",977
1963.0,"actress in a supporting role","Margaret Rutherford","The V.I.P.s","true",978
1938.0,"actress","Margaret Sullavan","Three Comrades","false",979
1941.0,"actress in a supporting role","Margaret Wycherly","Sergeant York","false",980
1936.0,"actress in a supporting role","Maria Ouspenskaya","Dodsworth","false",981
1939.0,"actress in a supporting role","Maria Ouspenskaya","Love Affair","false",982
1996.0,"actress in a supporting role","Marianne Jean-Baptiste","Secrets & Lies","false",983
1976.0,"actress in a leading role","Marie-Christine Barrault","Cousin, Cousine","false",984
1979.0,"actress in a supporting role","Mariel Hemingway","Manhattan","false",985
2007.0,"actress in a leading role","Marion Cotillard","La Vie en Rose","true",986
1955.0,"actress in a supporting role","Marisa Pavan","The Rose Tattoo","false",987
1992.0,"actress in a supporting role","Marisa Tomei","My Cousin Vinny","true",988
2001.0,"actress in a supporting role","Marisa Tomei","In the Bedroom","false",989
2008.0,"actress in a supporting role","Marisa Tomei","The Wrestler","false",990
1947.0,"actress in a supporting role","Marjorie Main","The Egg and I","false",991
1940.0,"actress in a supporting role","Marjorie Rambeau","Primrose Path","false",992
1953.0,"actress in a supporting role","Marjorie Rambeau","Torch Song","false",993
2010.0,"actor in a supporting role","Mark Ruffalo","The Kids Are All Right","false",994
2006.0,"actor in a supporting role","Mark Wahlberg","The Departed","false",995
1986.0,"actress in a leading role","Marlee Matlin","Children of a Lesser God","true",996
1951.0,"actor","Marlon Brando","A Streetcar Named Desire","false",997
1952.0,"actor","Marlon Brando","Viva Zapata!","false",998
1953.0,"actor","Marlon Brando","Julius Caesar","false",999
1954.0,"actor","Marlon Brando","On the Waterfront","true",1000
1957.0,"actor","Marlon Brando","Sayonara","false",1001
1972.0,"actor","Marlon Brando","The Godfather","true",1002
1973.0,"actor","Marlon Brando","Last Tango in Paris","false",1003
1989.0,"actor in a supporting role","Marlon Brando","A Dry White Season","false",1004
1973.0,"actress","Marsha Mason","Cinderella Liberty","false",1005
1977.0,"actress in a leading role","Marsha Mason","The Goodbye Girl","false",1006
1979.0,"actress in a leading role","Marsha Mason","Chapter Two","false",1007
1981.0,"actress in a leading role","Marsha Mason","Only When I Laugh","false",1008
1958.0,"actress in a supporting role","Martha Hyer","Some Came Running","false",1009
1940.0,"actress","Martha Scott","Our Town","false",1010
1965.0,"actor in a supporting role","Martin Balsam","A Thousand Clowns","true",1011
1988.0,"actor in a supporting role","Martin Landau","Tucker The Man and His Dream","false",1012
1989.0,"actor in a supporting role","Martin Landau","Crimes and Misdemeanors","false",1013
1994.0,"actor in a supporting role","Martin Landau","Ed Wood","true",1014
1941.0,"actress in a supporting role","Mary Astor","The Great Lie","true",1015
1962.0,"actress in a supporting role","Mary Badham","To Kill a Mockingbird","false",1016
1986.0,"actress in a supporting role","Mary Elizabeth Mastrantonio","The Color of Money","false",1017
1990.0,"actress in a supporting role","Mary McDonnell","Dances With Wolves","false",1018
1992.0,"actress in a leading role","Mary McDonnell","Passion Fish","false",1019
1980.0,"actress in a supporting role","Mary Steenburgen","Melvin and Howard","true",1020
1980.0,"actress in a leading role","Mary Tyler Moore","Ordinary People","false",1021
1960.0,"actress in a supporting role","Mary Ure","Sons and Lovers","false",1022
1995.0,"actor in a leading role","Massimo Troisi","The Postman (Il Postino)","false",1023
1997.0,"actor in a leading role","Matt Damon","Good Will Hunting","false",1024
2009.0,"actor in a supporting role","Matt Damon","Invictus","false",1025
2005.0,"actor in a supporting role","Matt Dillon","Crash","false",1026
1958.0,"actress in a supporting role","Maureen Stapleton","Lonelyhearts","false",1027
1970.0,"actress in a supporting role","Maureen Stapleton","Airport","false",1028
1978.0,"actress in a supporting role","Maureen Stapleton","Interiors","false",1029
1981.0,"actress in a supporting role","Maureen Stapleton","Reds","true",1030
1988.0,"actor in a leading role","Max von Sydow","Pelle the Conqueror","false",1031
2011.0,"actor in a supporting role","Max von Sydow","Extremely Loud & Incredibly Close","false",1032
1961.0,"actor","Maximilian Schell","Judgment at Nuremberg","true",1033
1975.0,"actor","Maximilian Schell","The Man in the Glass Booth","false",1034
1977.0,"actor in a supporting role","Maximilian Schell","Julia","false",1035
1985.0,"actress in a supporting role","Meg Tilly","Agnes of God","false",1036
1988.0,"actress in a leading role","Melanie Griffith","Working Girl","false",1037
1960.0,"actress","Melina Mercouri","Never on Sunday","false",1038
1977.0,"actress in a supporting role","Melinda Dillon","Close Encounters of the Third Kind","false",1039
1981.0,"actress in a supporting role","Melinda Dillon","Absence of Malice","false",1040
2008.0,"actress in a leading role","Melissa Leo","Frozen River","false",1041
2010.0,"actress in a supporting role","Melissa Leo","The Fighter","true",1042
2011.0,"actress in a supporting role","Melissa McCarthy","Bridesmaids","false",1043
1963.0,"actor in a supporting role","Melvyn Douglas","Hud","true",1044
1970.0,"actor","Melvyn Douglas","I Never Sang for My Father","false",1045
1979.0,"actor in a supporting role","Melvyn Douglas","Being There","true",1046
1949.0,"actress in a supporting role","Mercedes McCambridge","All the King's Men","true",1047
1956.0,"actress in a supporting role","Mercedes McCambridge","Giant","false",1048
1991.0,"actress in a supporting role","Mercedes Ruehl","The Fisher King","true",1049
1978.0,"actress in a supporting role","Meryl Streep","The Deer Hunter","false",1050
1979.0,"actress in a supporting role","Meryl Streep","Kramer vs. Kramer","true",1051
1981.0,"actress in a leading role","Meryl Streep","The French Lieutenant's Woman","false",1052
1982.0,"actress in a leading role","Meryl Streep","Sophie's Choice","true",1053
1983.0,"actress in a leading role","Meryl Streep","Silkwood","false",1054
1985.0,"actress in a leading role","Meryl Streep","Out of Africa","false",1055
1987.0,"actress in a leading role","Meryl Streep","Ironweed","false",1056
1988.0,"actress in a leading role","Meryl Streep","A Cry in the Dark","false",1057
1990.0,"actress in a leading role","Meryl Streep","Postcards from the Edge","false",1058
1995.0,"actress in a leading role","Meryl Streep","The Bridges of Madison County","false",1059
1998.0,"actress in a leading role","Meryl Streep","One True Thing","false",1060
1999.0,"actress in a leading role","Meryl Streep","Music of the Heart","false",1061
2002.0,"actress in a supporting role","Meryl Streep","Adaptation","false",1062
2006.0,"actress in a leading role","Meryl Streep","The Devil Wears Prada","false",1063
2008.0,"actress in a leading role","Meryl Streep","Doubt","false",1064
2009.0,"actress in a leading role","Meryl Streep","Julie & Julia","false",1065
2011.0,"actress in a leading role","Meryl Streep","The Iron Lady","true",1066
1966.0,"actor","Michael Caine","Alfie","false",1067
1972.0,"actor","Michael Caine","Sleuth","false",1068
1983.0,"actor in a leading role","Michael Caine","Educating Rita","false",1069
1986.0,"actor in a supporting role","Michael Caine","Hannah and Her Sisters","true",1070
1999.0,"actor in a supporting role","Michael Caine","The Cider House Rules","true",1071
2002.0,"actor in a leading role","Michael Caine","The Quiet American","false",1072
1945.0,"actor in a supporting role","Michael Chekhov","Spellbound","false",1073
1999.0,"actor in a supporting role","Michael Clarke Duncan","The Green Mile","false",1074
1987.0,"actor in a leading role","Michael Douglas","Wall Street","true",1075
1965.0,"actor in a supporting role","Michael Dunn","Ship of Fools","false",1076
1967.0,"actor in a supporting role","Michael J. Pollard","Bonnie and Clyde","false",1077
1991.0,"actor in a supporting role","Michael Lerner","Barton Fink","false",1078
1980.0,"actor in a supporting role","Michael O'Keefe","The Great Santini","false",1079
1947.0,"actor","Michael Redgrave","Mourning Becomes Electra","false",1080
2008.0,"actor in a supporting role","Michael Shannon","Revolutionary Road","false",1081
1974.0,"actor in a supporting role","Michael V. Gazzo","The Godfather Part II","false",1082
1988.0,"actress in a supporting role","Michelle Pfeiffer","Dangerous Liaisons","false",1083
1989.0,"actress in a leading role","Michelle Pfeiffer","The Fabulous Baker Boys","false",1084
1992.0,"actress in a leading role","Michelle Pfeiffer","Love Field","false",1085
2005.0,"actress in a supporting role","Michelle Williams","Brokeback Mountain","false",1086
2010.0,"actress in a leading role","Michelle Williams","Blue Valentine","false",1087
2011.0,"actress in a leading role","Michelle Williams","My Week with Marilyn","false",1088
1939.0,"actor","Mickey Rooney","Babes in Arms","false",1089
1943.0,"actor","Mickey Rooney","The Human Comedy","false",1090
1956.0,"actor in a supporting role","Mickey Rooney","The Bold and the Brave","false",1091
1979.0,"actor in a supporting role","Mickey Rooney","The Black Stallion","false",1092
2008.0,"actor in a leading role","Mickey Rourke","The Wrestler","false",1093
1977.0,"actor in a supporting role","Mikhail Baryshnikov","The Turning Point","false",1094
1951.0,"actress in a supporting role","Mildred Dunnock","Death of a Salesman","false",1095
1956.0,"actress in a supporting role","Mildred Dunnock","Baby Doll","false",1096
1967.0,"actress in a supporting role","Mildred Natwick","Barefoot in the Park","false",1097
1938.0,"actress in a supporting role","Miliza Korjus","The Great Waltz","false",1098
1997.0,"actress in a supporting role","Minnie Driver","Good Will Hunting","false",1099
1995.0,"actress in a supporting role","Mira Sorvino","Mighty Aphrodite","true",1100
1992.0,"actress in a supporting role","Miranda Richardson","Damage","false",1101
1994.0,"actress in a leading role","Miranda Richardson","Tom & Viv","false",1102
1936.0,"actor in a supporting role","Mischa Auer","My Man Godfrey","false",1103
1957.0,"actress in a supporting role","Miyoshi Umeki","Sayonara","true",1104
2009.0,"actress in a supporting role","Mo'Nique","Precious: Based on the Novel 'Push' by Sapphire","true",1105
1948.0,"actor","Montgomery Clift","The Search","false",1106
1951.0,"actor","Montgomery Clift","A Place in the Sun","false",1107
1953.0,"actor","Montgomery Clift","From Here to Eternity","false",1108
1961.0,"actor in a supporting role","Montgomery Clift","Judgment at Nuremberg","false",1109
1942.0,"actor","Monty Woolley","The Pied Piper","false",1110
1944.0,"actor in a supporting role","Monty Woolley","Since You Went Away","false",1111
1987.0,"actor in a supporting role","Morgan Freeman","Street Smart","false",1112
1989.0,"actor in a leading role","Morgan Freeman","Driving Miss Daisy","false",1113
1994.0,"actor in a leading role","Morgan Freeman","The Shawshank Redemption","false",1114
2004.0,"actor in a supporting role","Morgan Freeman","Million Dollar Baby","true",1115
2009.0,"actor in a leading role","Morgan Freeman","Invictus","false",1116
1956.0,"actress","Nancy Kelly","The Bad Seed","false",1117
1950.0,"actress in a supporting role","Nancy Olson","Sunset Blvd.","false",1118
2003.0,"actress in a leading role","Naomi Watts","21 Grams","false",1119
2012.0,"actress in a leading role","Naomi Watts","The Impossible","false",1120
2004.0,"actress in a supporting role","Natalie Portman","Closer","false",1121
2010.0,"actress in a leading role","Natalie Portman","Black Swan","true",1122
1955.0,"actress in a supporting role","Natalie Wood","Rebel without a Cause","false",1123
1961.0,"actress","Natalie Wood","Splendor in the Grass","false",1124
1963.0,"actress","Natalie Wood","Love with the Proper Stranger","false",1125
1976.0,"actor in a supporting role","Ned Beatty","Network","false",1126
1963.0,"actor in a supporting role","Nick Adams","Twilight of Honor","false",1127
1991.0,"actor in a leading role","Nick Nolte","The Prince of Tides","false",1128
1998.0,"actor in a leading role","Nick Nolte","Affliction","false",1129
2011.0,"actor in a supporting role","Nick Nolte","Warrior","false",1130
1995.0,"actor in a leading role","Nicolas Cage","Leaving Las Vegas","true",1131
2002.0,"actor in a leading role","Nicolas Cage","Adaptation","false",1132
2001.0,"actress in a leading role","Nicole Kidman","Moulin Rouge","false",1133
2002.0,"actress in a leading role","Nicole Kidman","The Hours","true",1134
2010.0,"actress in a leading role","Nicole Kidman","Rabbit Hole","false",1135
1994.0,"actor in a leading role","Nigel Hawthorne","The Madness of King George","false",1136
1954.0,"actress in a supporting role","Nina Foch","Executive Suite","false",1137
1984.0,"actor in a supporting role","Noriyuki 'Pat' Morita","The Karate Kid","false",1138
1987.0,"actress in a supporting role","Norma Aleandro","Gaby - A True Story","false",1139
1936.0,"actress","Norma Shearer","Romeo and Juliet","false",1140
1938.0,"actress","Norma Shearer","Marie Antoinette","false",1141
2011.0,"actress in a supporting role","Octavia Spencer","The Help","true",1142
1939.0,"actress in a supporting role","Olivia de Havilland","Gone with the Wind","false",1143
1941.0,"actress","Olivia de Havilland","Hold Back the Dawn","false",1144
1946.0,"actress","Olivia de Havilland","To Each His Own","true",1145
1948.0,"actress","Olivia de Havilland","The Snake Pit","false",1146
1949.0,"actress","Olivia de Havilland","The Heiress","true",1147
1987.0,"actress in a supporting role","Olympia Dukakis","Moonstruck","true",1148
1962.0,"actor in a supporting role","Omar Sharif","Lawrence of Arabia","false",1149
1985.0,"actress in a supporting role","Oprah Winfrey","The Color Purple","false",1150
1941.0,"actor","Orson Welles","Citizen Kane","false",1151
1948.0,"actor in a supporting role","Oscar Homolka","I Remember Mama","false",1152
1965.0,"actor","Oskar Werner","Ship of Fools","false",1153
2003.0,"actress in a supporting role","Patricia Clarkson","Pieces of April","false",1154
1941.0,"actress in a supporting role","Patricia Collinge","The Little Foxes","false",1155
1963.0,"actress","Patricia Neal","Hud","true",1156
1968.0,"actress","Patricia Neal","The Subject Was Roses","false",1157
1962.0,"actress in a supporting role","Patty Duke","The Miracle Worker","true",1158
1956.0,"actress in a supporting role","Patty McCormack","The Bad Seed","false",1159
2005.0,"actor in a supporting role","Paul Giamatti","Cinderella Man","false",1160
1943.0,"actor","Paul Lukas","Watch on the Rhine","true",1161
1936.0,"actor","Paul Muni","The Story of Louis Pasteur","true",1162
1937.0,"actor","Paul Muni","The Life of Emile Zola","false",1163
1959.0,"actor","Paul Muni","The Last Angry Man","false",1164
1958.0,"actor","Paul Newman","Cat on a Hot Tin Roof","false",1165
1961.0,"actor","Paul Newman","The Hustler","false",1166
1963.0,"actor","Paul Newman","Hud","false",1167
1967.0,"actor","Paul Newman","Cool Hand Luke","false",1168
1981.0,"actor in a leading role","Paul Newman","Absence of Malice","false",1169
1982.0,"actor in a leading role","Paul Newman","The Verdict","false",1170
1986.0,"actor in a leading role","Paul Newman","The Color of Money","true",1171
1994.0,"actor in a leading role","Paul Newman","Nobody's Fool","false",1172
2002.0,"actor in a supporting role","Paul Newman","Road to Perdition","false",1173
1966.0,"actor","Paul Scofield","A Man for All Seasons","true",1174
1994.0,"actor in a supporting role","Paul Scofield","Quiz Show","false",1175
1972.0,"actor","Paul Winfield","Sounder","false",1176
1943.0,"actress in a supporting role","Paulette Goddard","So Proudly We Hail!","false",1177
1989.0,"actress in a leading role","Pauline Collins","Shirley Valentine","false",1178
1984.0,"actress in a supporting role","Peggy Ashcroft","A Passage to India","true",1179
1958.0,"actress in a supporting role","Peggy Cass","Auntie Mame","false",1180
1955.0,"actress in a supporting role","Peggy Lee","Pete Kelly's Blues","false",1181
1965.0,"actress in a supporting role","Peggy Wood","The Sound of Music","false",1182
2006.0,"actress in a leading role","Pen_lope Cruz","Volver","false",1183
2008.0,"actress in a supporting role","Pen_lope Cruz","Vicky Cristina Barcelona","true",1184
2009.0,"actress in a supporting role","Pen_lope Cruz","Nine","false",1185
1978.0,"actress in a supporting role","Penelope Milford","Coming Home","false",1186
1993.0,"actor in a supporting role","Pete Postlethwaite","In the Name of the Father","false",1187
1960.0,"actor in a supporting role","Peter Falk","Murder, Inc.","false",1188
1961.0,"actor in a supporting role","Peter Falk","Pocketful of Miracles","false",1189
1971.0,"actor","Peter Finch","Sunday Bloody Sunday","false",1190
1976.0,"actor in a leading role","Peter Finch","Network","true",1191
1977.0,"actor in a supporting role","Peter Firth","Equus","false",1192
1997.0,"actor in a leading role","Peter Fonda","Ulee's Gold","false",1193
1962.0,"actor","Peter O'Toole","Lawrence of Arabia","false",1194
1964.0,"actor","Peter O'Toole","Becket","false",1195
1968.0,"actor","Peter O'Toole","The Lion in Winter","false",1196
1969.0,"actor","Peter O'Toole","Goodbye, Mr. Chips","false",1197
1972.0,"actor","Peter O'Toole","The Ruling Class","false",1198
1980.0,"actor in a leading role","Peter O'Toole","The Stunt Man","false",1199
1982.0,"actor in a leading role","Peter O'Toole","My Favorite Year","false",1200
2006.0,"actor in a leading role","Peter O'Toole","Venus","false",1201
1964.0,"actor","Peter Sellers","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","false",1202
1979.0,"actor in a leading role","Peter Sellers","Being There","false",1203
1951.0,"actor in a supporting role","Peter Ustinov","Quo Vadis","false",1204
1960.0,"actor in a supporting role","Peter Ustinov","Spartacus","true",1205
1964.0,"actor in a supporting role","Peter Ustinov","Topkapi","true",1206
2005.0,"actor in a leading role","Philip Seymour Hoffman","Capote","true",1207
2007.0,"actor in a supporting role","Philip Seymour Hoffman","Charlie Wilson's War","false",1208
2008.0,"actor in a supporting role","Philip Seymour Hoffman","Doubt","false",1209
2012.0,"actor in a supporting role","Philip Seymour Hoffman","The Master","false",1210
1961.0,"actress","Piper Laurie","The Hustler","false",1211
1976.0,"actress in a supporting role","Piper Laurie","Carrie","false",1212
1986.0,"actress in a supporting role","Piper Laurie","Children of a Lesser God","false",1213
2002.0,"actress in a supporting role","Queen Latifah","Chicago","false",1214
1977.0,"actress in a supporting role","Quinn Cummings","The Goodbye Girl","false",1215
2012.0,"actress in a leading role","Quvenzhan_ Wallis","Beasts of the Southern Wild","false",1216
1998.0,"actress in a supporting role","Rachel Griffiths","Hilary and Jackie","false",1217
1963.0,"actress","Rachel Roberts","This Sporting Life","false",1218
2005.0,"actress in a supporting role","Rachel Weisz","The Constant Gardener","true",1219
1937.0,"actor in a supporting role","Ralph Bellamy","The Awful Truth","false",1220
1993.0,"actor in a supporting role","Ralph Fiennes","Schindler's List","false",1221
1996.0,"actor in a leading role","Ralph Fiennes","The English Patient","false",1222
1949.0,"actor in a supporting role","Ralph Richardson","The Heiress","false",1223
