"ad_id","xyz_campaign_id","fb_campaign_id","age","gender","interest","impressions","clicks","spent","total_conversion","approved_conversion"
1121223.0,1178.0,144558.0,"30-34","M",31.0,64020.0,5.0,11.0599997,1.0,0.0
1121224.0,1178.0,144558.0,"30-34","M",31.0,14289.0,0.0,0.0,1.0,0.0
1121229.0,1178.0,144561.0,"30-34","M",32.0,404866.0,43.0,87.42000079,4.0,0.0
1121231.0,1178.0,144561.0,"30-34","M",32.0,22256.0,1.0,1.659999967,1.0,1.0
1121233.0,1178.0,144561.0,"30-34","M",32.0,57690.0,4.0,6.74000001,1.0,0.0
1121241.0,1178.0,144562.0,"30-34","M",36.0,24952.0,5.0,8.220000267,3.0,2.0
1121242.0,1178.0,144562.0,"30-34","M",36.0,38900.0,3.0,5.580000043,1.0,0.0
1121243.0,1178.0,144562.0,"30-34","M",36.0,53520.0,6.0,9.2299999,1.0,1.0
1121244.0,1178.0,144562.0,"30-34","M",36.0,181683.0,20.0,34.22999972,2.0,1.0
1121245.0,1178.0,144562.0,"30-34","M",36.0,29185.0,2.0,3.149999976,1.0,0.0
1121246.0,1178.0,144562.0,"30-34","M",36.0,105047.0,13.0,20.2099994,3.0,1.0
1121250.0,1178.0,144565.0,"30-34","M",63.0,287976.0,31.0,59.43999982,3.0,2.0
1121251.0,1178.0,144565.0,"30-34","M",63.0,212175.0,22.0,38.58999968,2.0,1.0
1121252.0,1178.0,144565.0,"30-34","M",63.0,11139.0,0.0,0.0,1.0,1.0
1121254.0,1178.0,144565.0,"30-34","M",63.0,124005.0,11.0,21.84999979,4.0,1.0
1121255.0,1178.0,144565.0,"30-34","M",63.0,20423.0,1.0,1.960000038,1.0,0.0
1121261.0,1178.0,144567.0,"30-34","M",64.0,103001.0,14.0,22.32000005,1.0,0.0
1121262.0,1178.0,144567.0,"30-34","M",64.0,447420.0,66.0,110.2399991,7.0,2.0
1121263.0,1178.0,144567.0,"30-34","M",64.0,156101.0,19.0,29.75000048,2.0,2.0
1121264.0,1178.0,144567.0,"30-34","M",64.0,93015.0,12.0,18.47000015,1.0,0.0
1121265.0,1178.0,144568.0,"30-34","M",65.0,145398.0,23.0,36.24000025,1.0,0.0
1121269.0,1178.0,144568.0,"30-34","M",65.0,296413.0,50.0,76.43999958,3.0,1.0
1121273.0,1178.0,144569.0,"30-34","M",2.0,9370.0,0.0,0.0,1.0,1.0
1121274.0,1178.0,144569.0,"30-34","M",2.0,63785.0,7.0,11.80000019,6.0,2.0
1121275.0,1178.0,144569.0,"30-34","M",2.0,118522.0,14.0,26.81999981,2.0,1.0
1121276.0,1178.0,144569.0,"30-34","M",2.0,240123.0,38.0,65.67000115,5.0,4.0
1121277.0,1178.0,144570.0,"30-34","M",7.0,169108.0,20.0,32.24000025,2.0,1.0
1121278.0,1178.0,144570.0,"30-34","M",7.0,1044442.0,142.0,245.5999999,22.0,8.0
1121279.0,1178.0,144570.0,"30-34","M",7.0,93891.0,11.0,17.6400001,5.0,3.0
1121282.0,1178.0,144570.0,"30-34","M",7.0,185823.0,25.0,38.54999936,4.0,1.0
1121284.0,1178.0,144571.0,"30-34","M",66.0,175631.0,23.0,40.75999951,1.0,0.0
1121285.0,1178.0,144571.0,"30-34","M",66.0,37187.0,4.0,6.370000005,1.0,0.0
1121286.0,1178.0,144571.0,"30-34","M",66.0,10991.0,0.0,0.0,1.0,0.0
1121287.0,1178.0,144571.0,"30-34","M",66.0,344618.0,51.0,89.76000047,3.0,1.0
1121289.0,1178.0,144572.0,"35-39","M",10.0,98066.0,9.0,16.1500001,1.0,0.0
1121290.0,1178.0,144572.0,"35-39","M",10.0,770749.0,100.0,189.1299984,13.0,3.0
1121291.0,1178.0,144572.0,"35-39","M",10.0,52553.0,5.0,8.529999852,1.0,0.0
1121292.0,1178.0,144572.0,"35-39","M",10.0,362296.0,39.0,67.77000129,7.0,3.0
1121293.0,1178.0,144572.0,"35-39","M",10.0,427729.0,50.0,96.8999989,4.0,1.0
1121296.0,1178.0,144573.0,"35-39","M",15.0,180351.0,21.0,37.13000011,1.0,1.0
1121297.0,1178.0,144573.0,"35-39","M",15.0,187329.0,29.0,53.15999961,2.0,1.0
1121300.0,1178.0,144573.0,"35-39","M",15.0,782894.0,118.0,192.9299995,5.0,2.0
1121302.0,1178.0,144574.0,"35-39","M",16.0,1206533.0,128.0,236.1199988,17.0,6.0
1121303.0,1178.0,144574.0,"35-39","M",16.0,84494.0,7.0,12.57000017,2.0,0.0
1121304.0,1178.0,144574.0,"35-39","M",16.0,94257.0,7.0,12.5800004,1.0,1.0
1121309.0,1178.0,144575.0,"35-39","M",18.0,131060.0,16.0,28.04999959,2.0,1.0
1121310.0,1178.0,144575.0,"35-39","M",18.0,341603.0,50.0,83.48000121,4.0,2.0
1121311.0,1178.0,144575.0,"35-39","M",18.0,140749.0,19.0,30.4799999,1.0,1.0
1121312.0,1178.0,144575.0,"35-39","M",18.0,102525.0,13.0,20.29999983,2.0,1.0
1121316.0,1178.0,144576.0,"35-39","M",19.0,447952.0,68.0,131.5799983,8.0,1.0
1121317.0,1178.0,144576.0,"35-39","M",19.0,76355.0,9.0,14.62999988,2.0,0.0
1121319.0,1178.0,144577.0,"35-39","M",20.0,256598.0,38.0,64.46999931,6.0,1.0
1121321.0,1178.0,144577.0,"35-39","M",20.0,127476.0,21.0,30.15000057,3.0,2.0
1121322.0,1178.0,144577.0,"35-39","M",20.0,237603.0,37.0,62.25000024,5.0,2.0
1121327.0,1178.0,144578.0,"35-39","M",21.0,271091.0,42.0,78.03999984,3.0,1.0
1121330.0,1178.0,144578.0,"35-39","M",21.0,21743.0,2.0,3.400000095,1.0,0.0
1121333.0,1178.0,144579.0,"35-39","M",22.0,88970.0,10.0,14.8300004,2.0,0.0
1121334.0,1178.0,144579.0,"35-39","M",22.0,108362.0,13.0,22.42999983,1.0,1.0
1121335.0,1178.0,144579.0,"35-39","M",22.0,188596.0,27.0,44.14000034,3.0,0.0
1121336.0,1178.0,144579.0,"35-39","M",22.0,275080.0,43.0,69.65999997,4.0,3.0
1121337.0,1178.0,144580.0,"35-39","M",23.0,64647.0,10.0,16.26999998,1.0,0.0
1121338.0,1178.0,144580.0,"35-39","M",23.0,31265.0,4.0,5.789999902,1.0,0.0
1121340.0,1178.0,144580.0,"35-39","M",23.0,140147.0,24.0,42.08000016,2.0,0.0
1121341.0,1178.0,144580.0,"35-39","M",23.0,223120.0,40.0,67.66999984,1.0,0.0
1121342.0,1178.0,144580.0,"35-39","M",23.0,104869.0,18.0,34.07000089,1.0,0.0
1121344.0,1178.0,144581.0,"35-39","M",24.0,165177.0,23.0,41.71999967,4.0,1.0
1121345.0,1178.0,144581.0,"35-39","M",24.0,84194.0,11.0,19.56999981,1.0,0.0
1121347.0,1178.0,144581.0,"35-39","M",24.0,220581.0,31.0,57.37,1.0,1.0
1121350.0,1178.0,144582.0,"35-39","M",25.0,75804.0,10.0,17.36999965,2.0,1.0
1121352.0,1178.0,144582.0,"35-39","M",25.0,368986.0,59.0,100.289999,0.0,0.0
1121353.0,1178.0,144582.0,"35-39","M",25.0,28194.0,3.0,3.709999919,2.0,0.0
1121355.0,1178.0,144583.0,"35-39","M",26.0,99961.0,14.0,23.2099998,1.0,0.0
1121359.0,1178.0,144583.0,"35-39","M",26.0,7573.0,0.0,0.0,1.0,0.0
1121361.0,1178.0,144584.0,"35-39","M",27.0,685781.0,103.0,177.8899992,10.0,1.0
1121364.0,1178.0,144584.0,"35-39","M",27.0,274222.0,43.0,66.7700001,2.0,1.0
1121365.0,1178.0,144584.0,"35-39","M",27.0,110503.0,25.0,32.67999995,4.0,0.0
1121367.0,1178.0,144585.0,"35-39","M",28.0,1447755.0,233.0,420.5799983,11.0,8.0
1121368.0,1178.0,144585.0,"35-39","M",28.0,358987.0,52.0,87.55000067,1.0,0.0
1121369.0,1178.0,144585.0,"35-39","M",28.0,826205.0,125.0,232.3700008,5.0,1.0
1121370.0,1178.0,144585.0,"35-39","M",28.0,550954.0,84.0,150.1400012,3.0,0.0
1121372.0,1178.0,144585.0,"35-39","M",28.0,378350.0,55.0,96.48000073,4.0,0.0
1121373.0,1178.0,144586.0,"35-39","M",29.0,492784.0,56.0,95.5100013,7.0,4.0
1121374.0,1178.0,144586.0,"35-39","M",29.0,327158.0,43.0,72.3100003,6.0,2.0
1121375.0,1178.0,144586.0,"35-39","M",29.0,9921.0,0.0,0.0,1.0,0.0
1121377.0,1178.0,144586.0,"35-39","M",29.0,59390.0,5.0,9.209999919,5.0,3.0
1121378.0,1178.0,144586.0,"35-39","M",29.0,1040330.0,147.0,254.2500038,13.0,2.0
1121379.0,1178.0,144587.0,"35-39","M",30.0,49422.0,6.0,11.17000031,1.0,0.0
1121380.0,1178.0,144587.0,"35-39","M",30.0,131091.0,18.0,34.23000026,3.0,1.0
1121381.0,1178.0,144587.0,"35-39","M",30.0,95691.0,15.0,25.26000011,1.0,1.0
1121390.0,1178.0,144588.0,"35-39","M",31.0,15513.0,1.0,1.289999962,1.0,0.0
1121391.0,1178.0,144589.0,"35-39","M",32.0,382537.0,63.0,113.9900012,4.0,3.0
1121394.0,1178.0,144589.0,"35-39","M",32.0,461356.0,64.0,121.0999982,6.0,3.0
1121395.0,1178.0,144589.0,"35-39","M",32.0,392541.0,53.0,98.70000017,3.0,2.0
1121398.0,1178.0,144590.0,"35-39","M",36.0,35088.0,5.0,8.800000072,1.0,1.0
1121400.0,1178.0,144590.0,"35-39","M",36.0,53933.0,6.0,9.929999948,3.0,1.0
1121403.0,1178.0,144591.0,"35-39","M",63.0,228861.0,33.0,53.38999939,4.0,2.0
1121405.0,1178.0,144591.0,"35-39","M",63.0,20959.0,2.0,3.769999981,1.0,1.0
1121410.0,1178.0,144592.0,"35-39","M",64.0,24992.0,2.0,3.190000057,1.0,0.0
1121411.0,1178.0,144592.0,"35-39","M",64.0,100351.0,15.0,24.17999995,2.0,1.0
1121412.0,1178.0,144592.0,"35-39","M",64.0,292448.0,43.0,76.89999968,2.0,1.0
1121413.0,1178.0,144592.0,"35-39","M",64.0,65060.0,7.0,14.5200001,1.0,1.0
1121414.0,1178.0,144592.0,"35-39","M",64.0,133316.0,21.0,36.17000055,2.0,0.0
1121415.0,1178.0,144593.0,"35-39","M",65.0,113501.0,26.0,38.44000077,5.0,4.0
1121418.0,1178.0,144593.0,"35-39","M",65.0,192810.0,41.0,61.92999995,4.0,3.0
1121421.0,1178.0,144594.0,"35-39","M",2.0,233404.0,43.0,70.4100008,2.0,1.0
1121422.0,1178.0,144594.0,"35-39","M",2.0,128843.0,24.0,37.5999999,2.0,0.0
1121423.0,1178.0,144594.0,"35-39","M",2.0,63564.0,12.0,20.59000027,2.0,0.0
1121425.0,1178.0,144594.0,"35-39","M",2.0,85970.0,14.0,24.78000021,1.0,1.0
1121428.0,1178.0,144595.0,"35-39","M",7.0,131232.0,16.0,29.53999937,1.0,1.0
1121429.0,1178.0,144595.0,"35-39","M",7.0,152454.0,22.0,37.84999979,1.0,1.0
1121430.0,1178.0,144595.0,"35-39","M",7.0,28989.0,2.0,2.290000021,1.0,0.0
1121433.0,1178.0,144596.0,"35-39","M",66.0,80248.0,15.0,24.1900003,1.0,1.0
1121437.0,1178.0,144596.0,"35-39","M",66.0,38580.0,5.0,8.519999981,1.0,0.0
1121439.0,1178.0,144597.0,"40-44","M",10.0,621591.0,91.0,163.36,5.0,1.0
1121440.0,1178.0,144597.0,"40-44","M",10.0,250499.0,36.0,58.14000005,3.0,1.0
1121442.0,1178.0,144597.0,"40-44","M",10.0,131637.0,18.0,29.30999982,2.0,1.0
1121443.0,1178.0,144597.0,"40-44","M",10.0,463813.0,69.0,116.3399996,4.0,2.0
1121444.0,1178.0,144597.0,"40-44","M",10.0,211767.0,35.0,60.89999914,5.0,1.0
1121446.0,1178.0,144598.0,"40-44","M",15.0,163181.0,26.0,40.02000093,1.0,1.0
1121451.0,1178.0,144599.0,"40-44","M",16.0,1117385.0,147.0,260.0699984,11.0,2.0
1121452.0,1178.0,144599.0,"40-44","M",16.0,1663441.0,205.0,359.4700001,17.0,6.0
1121453.0,1178.0,144599.0,"40-44","M",16.0,455248.0,54.0,105.7099996,5.0,2.0
1121454.0,1178.0,144599.0,"40-44","M",16.0,75589.0,6.0,10.66000009,1.0,1.0
1121455.0,1178.0,144599.0,"40-44","M",16.0,594267.0,82.0,143.3000009,3.0,2.0
1121456.0,1178.0,144599.0,"40-44","M",16.0,315281.0,35.0,65.02999854,1.0,0.0
1121464.0,1178.0,144601.0,"40-44","M",19.0,363456.0,71.0,117.5599997,7.0,1.0
1121466.0,1178.0,144601.0,"40-44","M",19.0,438983.0,81.0,143.4300001,3.0,1.0
1121467.0,1178.0,144601.0,"40-44","M",19.0,42563.0,5.0,9.659999847,1.0,1.0
1121469.0,1178.0,144602.0,"40-44","M",20.0,399035.0,75.0,124.7999995,7.0,3.0
1121471.0,1178.0,144602.0,"40-44","M",20.0,304680.0,59.0,98.55000019,3.0,0.0
1121472.0,1178.0,144602.0,"40-44","M",20.0,140596.0,23.0,40.77000022,1.0,0.0
1121473.0,1178.0,144602.0,"40-44","M",20.0,439986.0,80.0,134.8799999,4.0,3.0
1121474.0,1178.0,144602.0,"40-44","M",20.0,75803.0,11.0,19.3599999,2.0,2.0
1121477.0,1178.0,144603.0,"40-44","M",21.0,7073.0,0.0,0.0,1.0,0.0
1121481.0,1178.0,144604.0,"40-44","M",22.0,153586.0,28.0,43.01000035,2.0,0.0
1121482.0,1178.0,144604.0,"40-44","M",22.0,180815.0,31.0,42.62999976,1.0,0.0
1121483.0,1178.0,144604.0,"40-44","M",22.0,253169.0,51.0,75.78999984,1.0,0.0
1121484.0,1178.0,144604.0,"40-44","M",22.0,34453.0,5.0,7.710000038,1.0,1.0
1121487.0,1178.0,144605.0,"40-44","M",23.0,51550.0,8.0,14.03999984,1.0,0.0
1121489.0,1178.0,144605.0,"40-44","M",23.0,110018.0,24.0,39.85999966,1.0,0.0
1121493.0,1178.0,144606.0,"40-44","M",24.0,137584.0,21.0,36.77999961,1.0,0.0
1121497.0,1178.0,144606.0,"40-44","M",24.0,209825.0,30.0,54.86999953,1.0,0.0
1121499.0,1178.0,144607.0,"40-44","M",25.0,264222.0,63.0,87.7899996,1.0,1.0
1121510.0,1178.0,144608.0,"40-44","M",26.0,31202.0,5.0,6.730000019,1.0,0.0
1121511.0,1178.0,144609.0,"40-44","M",27.0,252991.0,49.0,76.83999932,3.0,0.0
1121514.0,1178.0,144609.0,"40-44","M",27.0,56265.0,9.0,15.53999972,1.0,0.0
1121523.0,1178.0,144611.0,"40-44","M",29.0,76923.0,11.0,17.67000008,2.0,2.0
1121524.0,1178.0,144611.0,"40-44","M",29.0,209332.0,30.0,49.60000014,3.0,1.0
1121525.0,1178.0,144611.0,"40-44","M",29.0,214094.0,31.0,53.26999903,1.0,0.0
1121526.0,1178.0,144611.0,"40-44","M",29.0,526209.0,85.0,126.9299996,3.0,2.0
1121527.0,1178.0,144611.0,"40-44","M",29.0,741143.0,120.0,179.620001,4.0,1.0
1121528.0,1178.0,144611.0,"40-44","M",29.0,172827.0,25.0,38.42000043,2.0,0.0
1121530.0,1178.0,144612.0,"40-44","M",30.0,188873.0,38.0,58.5999999,1.0,1.0
1121532.0,1178.0,144612.0,"40-44","M",30.0,123126.0,25.0,39.72999978,2.0,1.0
1121535.0,1178.0,144613.0,"40-44","M",31.0,77794.0,14.0,19.11000001,1.0,1.0
1121541.0,1178.0,144614.0,"40-44","M",32.0,56630.0,9.0,15.81000018,1.0,1.0
1121544.0,1178.0,144614.0,"40-44","M",32.0,400844.0,85.0,140.9700022,4.0,2.0
1121545.0,1178.0,144614.0,"40-44","M",32.0,208572.0,36.0,60.76000023,2.0,1.0
1121548.0,1178.0,144615.0,"40-44","M",36.0,59004.0,8.0,13.51000011,1.0,0.0
1121551.0,1178.0,144615.0,"40-44","M",36.0,196253.0,32.0,55.10000002,1.0,0.0
1121554.0,1178.0,144616.0,"40-44","M",63.0,51858.0,8.0,12.63000011,1.0,1.0
1121557.0,1178.0,144616.0,"40-44","M",63.0,280764.0,49.0,81.36000025,2.0,1.0
1121561.0,1178.0,144617.0,"40-44","M",64.0,63660.0,11.0,16.47000003,1.0,1.0
1121562.0,1178.0,144617.0,"40-44","M",64.0,109289.0,19.0,31.02999997,1.0,0.0
1121568.0,1178.0,144618.0,"40-44","M",65.0,188440.0,40.0,60.72999966,2.0,1.0
1121571.0,1178.0,144619.0,"40-44","M",2.0,212496.0,44.0,74.83000135,2.0,1.0
1121572.0,1178.0,144619.0,"40-44","M",2.0,32574.0,5.0,7.480000019,1.0,0.0
1121575.0,1178.0,144619.0,"40-44","M",2.0,128595.0,23.0,36.4800005,1.0,1.0
1121577.0,1178.0,144620.0,"40-44","M",7.0,242234.0,48.0,68.06000054,2.0,0.0
1121584.0,1178.0,144621.0,"40-44","M",66.0,33154.0,5.0,7.879999995,1.0,1.0
1121585.0,1178.0,144621.0,"40-44","M",66.0,9773.0,1.0,1.460000038,1.0,0.0
1121589.0,1178.0,144622.0,"45-49","M",10.0,464036.0,77.0,123.5500004,3.0,1.0
1121590.0,1178.0,144622.0,"45-49","M",10.0,478480.0,75.0,135.7500012,3.0,1.0
1121592.0,1178.0,144622.0,"45-49","M",10.0,428812.0,66.0,116.8800001,4.0,2.0
1121593.0,1178.0,144622.0,"45-49","M",10.0,1177535.0,221.0,365.6600009,15.0,3.0
1121594.0,1178.0,144622.0,"45-49","M",10.0,426500.0,72.0,128.2799988,4.0,1.0
1121597.0,1178.0,144623.0,"45-49","M",15.0,54237.0,7.0,10.77999985,2.0,1.0
1121598.0,1178.0,144623.0,"45-49","M",15.0,506916.0,89.0,133.6999986,2.0,2.0
1121599.0,1178.0,144623.0,"45-49","M",15.0,250960.0,42.0,64.87999952,2.0,0.0
1121601.0,1178.0,144624.0,"45-49","M",16.0,2286228.0,353.0,603.380002,16.0,7.0
1121602.0,1178.0,144624.0,"45-49","M",16.0,915451.0,125.0,220.559999,6.0,1.0
1121603.0,1178.0,144624.0,"45-49","M",16.0,159478.0,20.0,33.89999998,3.0,1.0
1121605.0,1178.0,144624.0,"45-49","M",16.0,1228924.0,190.0,318.9700032,6.0,3.0
1121606.0,1178.0,144624.0,"45-49","M",16.0,938283.0,134.0,248.6400001,7.0,2.0
1121607.0,1178.0,144625.0,"45-49","M",18.0,154572.0,26.0,40.93000007,1.0,1.0
1121609.0,1178.0,144625.0,"45-49","M",18.0,378171.0,70.0,109.2500008,1.0,0.0
1121612.0,1178.0,144625.0,"45-49","M",18.0,468749.0,84.0,134.1199975,6.0,1.0
1121613.0,1178.0,144626.0,"45-49","M",19.0,309823.0,60.0,103.3899996,4.0,4.0
1121615.0,1178.0,144626.0,"45-49","M",19.0,327227.0,65.0,116.5599996,5.0,0.0
1121616.0,1178.0,144626.0,"45-49","M",19.0,334945.0,72.0,120.2999994,2.0,1.0
1121617.0,1178.0,144626.0,"45-49","M",19.0,68859.0,15.0,25.45999968,1.0,0.0
1121619.0,1178.0,144627.0,"45-49","M",20.0,127125.0,20.0,35.67999983,2.0,0.0
1121620.0,1178.0,144627.0,"45-49","M",20.0,415798.0,80.0,131.7800006,3.0,1.0
1121622.0,1178.0,144627.0,"45-49","M",20.0,107671.0,20.0,29.91000021,1.0,1.0
1121623.0,1178.0,144627.0,"45-49","M",20.0,164356.0,28.0,46.7900002,2.0,1.0
1121624.0,1178.0,144627.0,"45-49","M",20.0,17662.0,2.0,3.189999938,1.0,0.0
1121627.0,1178.0,144628.0,"45-49","M",21.0,65339.0,10.0,16.67999983,2.0,0.0
1121628.0,1178.0,144628.0,"45-49","M",21.0,59838.0,7.0,11.11000013,1.0,0.0
1121629.0,1178.0,144628.0,"45-49","M",21.0,381577.0,81.0,127.5699993,2.0,0.0
1121635.0,1178.0,144629.0,"45-49","M",22.0,45491.0,8.0,11.00999999,1.0,0.0
1121638.0,1178.0,144630.0,"45-49","M",23.0,18946.0,2.0,3.599999905,1.0,0.0
1121641.0,1178.0,144630.0,"45-49","M",23.0,114370.0,18.0,33.65999997,1.0,0.0
1121642.0,1178.0,144630.0,"45-49","M",23.0,99698.0,21.0,33.3499999,1.0,0.0
1121644.0,1178.0,144631.0,"45-49","M",24.0,355165.0,81.0,128.6099997,4.0,3.0
1121650.0,1178.0,144632.0,"45-49","M",25.0,101431.0,23.0,33.93000031,1.0,1.0
1121652.0,1178.0,144632.0,"45-49","M",25.0,123151.0,24.0,36.4400003,2.0,1.0
1121660.0,1178.0,144633.0,"45-49","M",26.0,24078.0,4.0,5.769999981,1.0,0.0
1121661.0,1178.0,144634.0,"45-49","M",27.0,517801.0,105.0,181.7200011,3.0,0.0
1121662.0,1178.0,144634.0,"45-49","M",27.0,145104.0,25.0,41.42000008,2.0,1.0
1121664.0,1178.0,144634.0,"45-49","M",27.0,179950.0,35.0,58.67999971,1.0,0.0
1121665.0,1178.0,144634.0,"45-49","M",27.0,258531.0,46.0,80.33999979,2.0,0.0
1121666.0,1178.0,144634.0,"45-49","M",27.0,272500.0,62.0,104.4599996,3.0,0.0
1121667.0,1178.0,144635.0,"45-49","M",28.0,273197.0,57.0,87.7300005,3.0,0.0
1121668.0,1178.0,144635.0,"45-49","M",28.0,775904.0,172.0,253.990002,4.0,2.0
1121669.0,1178.0,144635.0,"45-49","M",28.0,120251.0,26.0,39.44000006,1.0,0.0
1121671.0,1178.0,144635.0,"45-49","M",28.0,139406.0,24.0,39.04999948,1.0,0.0
1121672.0,1178.0,144635.0,"45-49","M",28.0,60314.0,11.0,16.93999958,2.0,1.0
1121673.0,1178.0,144636.0,"45-49","M",29.0,563074.0,86.0,142.7099985,4.0,2.0
1121674.0,1178.0,144636.0,"45-49","M",29.0,168655.0,18.0,27.29999983,2.0,0.0
1121675.0,1178.0,144636.0,"45-49","M",29.0,111963.0,17.0,29.3799994,2.0,1.0
1121676.0,1178.0,144636.0,"45-49","M",29.0,1026304.0,168.0,277.5799986,17.0,8.0
1121677.0,1178.0,144636.0,"45-49","M",29.0,1391924.0,258.0,422.8400038,17.0,10.0
1121678.0,1178.0,144636.0,"45-49","M",29.0,147551.0,22.0,38.50000083,1.0,0.0
1121685.0,1178.0,144638.0,"45-49","M",31.0,66794.0,9.0,17.3299998,1.0,1.0
1121687.0,1178.0,144638.0,"45-49","M",31.0,118882.0,19.0,32.30999994,2.0,1.0
1121689.0,1178.0,144638.0,"45-49","M",31.0,148010.0,24.0,41.96999943,1.0,0.0
1121691.0,1178.0,144639.0,"45-49","M",32.0,932890.0,197.0,352.4499989,3.0,1.0
1121692.0,1178.0,144639.0,"45-49","M",32.0,718359.0,147.0,264.5899997,4.0,1.0
1121693.0,1178.0,144639.0,"45-49","M",32.0,433658.0,82.0,158.5999998,5.0,2.0
1121695.0,1178.0,144639.0,"45-49","M",32.0,29455.0,3.0,4.769999981,1.0,0.0
1121701.0,1178.0,144640.0,"45-49","M",36.0,23973.0,3.0,4.820000052,1.0,1.0
1121705.0,1178.0,144641.0,"45-49","M",63.0,126480.0,25.0,37.25999999,1.0,1.0
1121706.0,1178.0,144641.0,"45-49","M",63.0,138959.0,28.0,39.5200007,1.0,0.0
1121708.0,1178.0,144641.0,"45-49","M",63.0,68829.0,12.0,19.47999978,1.0,0.0
1121711.0,1178.0,144642.0,"45-49","M",64.0,49916.0,10.0,16.38,1.0,1.0
1121716.0,1178.0,144643.0,"45-49","M",65.0,76014.0,16.0,22.67000031,1.0,1.0
1121723.0,1178.0,144644.0,"45-49","M",2.0,50947.0,10.0,15.99000025,1.0,0.0
1121733.0,1178.0,144646.0,"45-49","M",66.0,55536.0,11.0,17.04999995,1.0,0.0
1121741.0,1178.0,144647.0,"30-34","F",10.0,318042.0,46.0,64.40999997,8.0,4.0
1121742.0,1178.0,144647.0,"30-34","F",10.0,213016.0,30.0,44.21999955,8.0,2.0
1121745.0,1178.0,144648.0,"30-34","F",15.0,182265.0,27.0,38.18000007,2.0,1.0
1121746.0,1178.0,144648.0,"30-34","F",15.0,1117371.0,177.0,268.050002,26.0,5.0
1121749.0,1178.0,144648.0,"30-34","F",15.0,333345.0,52.0,77.59000027,5.0,1.0
1121751.0,1178.0,144649.0,"30-34","F",16.0,275930.0,30.0,46.77999997,5.0,2.0
1121753.0,1178.0,144649.0,"30-34","F",16.0,740631.0,101.0,153.1199975,9.0,1.0
1121754.0,1178.0,144649.0,"30-34","F",16.0,328272.0,35.0,55.99000025,2.0,1.0
1121755.0,1178.0,144649.0,"30-34","F",16.0,178455.0,20.0,31.5400002,6.0,3.0
1121756.0,1178.0,144649.0,"30-34","F",16.0,705712.0,98.0,147.339999,6.0,1.0
1121758.0,1178.0,144650.0,"30-34","F",18.0,690373.0,91.0,159.5700021,5.0,2.0
1121759.0,1178.0,144650.0,"30-34","F",18.0,515812.0,69.0,117.6299995,3.0,1.0
1121760.0,1178.0,144650.0,"30-34","F",18.0,764793.0,101.0,171.9799976,4.0,2.0
1121763.0,1178.0,144651.0,"30-34","F",19.0,87832.0,11.0,18.10000038,1.0,1.0
1121764.0,1178.0,144651.0,"30-34","F",19.0,23368.0,3.0,4.300000191,1.0,0.0
1121765.0,1178.0,144651.0,"30-34","F",19.0,51509.0,7.0,11.57000005,1.0,0.0
1121767.0,1178.0,144651.0,"30-34","F",19.0,87043.0,16.0,24.48000002,2.0,0.0
1121768.0,1178.0,144651.0,"30-34","F",19.0,565565.0,113.0,169.6699982,7.0,4.0
1121769.0,1178.0,144652.0,"30-34","F",20.0,253758.0,43.0,62.14000034,4.0,1.0
1121773.0,1178.0,144652.0,"30-34","F",20.0,319131.0,51.0,76.68000025,6.0,1.0
1121774.0,1178.0,144652.0,"30-34","F",20.0,670608.0,130.0,195.1499978,11.0,3.0
1121775.0,1178.0,144653.0,"30-34","F",21.0,159123.0,25.0,38.36000013,5.0,3.0
1121776.0,1178.0,144653.0,"30-34","F",21.0,103709.0,15.0,24.56999969,3.0,1.0
1121779.0,1178.0,144653.0,"30-34","F",21.0,271589.0,45.0,74.41000032,9.0,3.0
1121780.0,1178.0,144653.0,"30-34","F",21.0,119772.0,20.0,33.46999907,5.0,2.0
1121782.0,1178.0,144654.0,"30-34","F",22.0,26340.0,3.0,4.220000029,1.0,1.0
1121783.0,1178.0,144654.0,"30-34","F",22.0,594968.0,111.0,147.6700006,4.0,0.0
1121791.0,1178.0,144655.0,"30-34","F",23.0,6838.0,0.0,0.0,1.0,0.0
1121793.0,1178.0,144656.0,"30-34","F",24.0,185665.0,39.0,62.14000058,1.0,0.0
1121795.0,1178.0,144656.0,"30-34","F",24.0,24959.0,3.0,4.560000062,1.0,1.0
1121796.0,1178.0,144656.0,"30-34","F",24.0,136967.0,23.0,35.05999982,3.0,1.0
1121798.0,1178.0,144656.0,"30-34","F",24.0,107548.0,19.0,29.31000018,1.0,0.0
1121803.0,1178.0,144657.0,"30-34","F",25.0,588617.0,119.0,169.9199973,2.0,0.0
1121806.0,1178.0,144658.0,"30-34","F",26.0,190560.0,26.0,41.63,3.0,1.0
1121807.0,1178.0,144658.0,"30-34","F",26.0,373110.0,49.0,75.70000076,4.0,2.0
1121812.0,1178.0,144659.0,"30-34","F",27.0,935646.0,170.0,256.4699982,19.0,6.0
1121814.0,1178.0,144659.0,"30-34","F",27.0,2223278.0,421.0,612.3000032,38.0,13.0
1121815.0,1178.0,144659.0,"30-34","F",27.0,240497.0,36.0,51.84000087,1.0,0.0
1121816.0,1178.0,144659.0,"30-34","F",27.0,259984.0,37.0,54.7900002,5.0,0.0
1121817.0,1178.0,144660.0,"30-34","F",28.0,606786.0,127.0,179.050001,11.0,3.0
1121818.0,1178.0,144660.0,"30-34","F",28.0,83270.0,13.0,17.74000001,1.0,0.0
